1.908250000000000000e+03 3.929999999999999716e+01
1.908333333333333258e+03 6.829999999999999716e+01
1.908416666666666742e+03 5.579999999999999716e+01
1.908500000000000000e+03 5.400000000000000000e+01
1.908583333333333258e+03 4.820000000000000284e+01
1.908666666666666742e+03 6.509999999999999432e+01
1.908750000000000000e+03 7.529999999999999716e+01
1.908833333333333258e+03 3.950000000000000000e+01
1.908916666666666742e+03 4.510000000000000142e+01
1.909000000000000000e+03 4.800000000000000000e+01
1.909083333333333258e+03 6.020000000000000284e+01
1.909166666666666742e+03 4.970000000000000284e+01
1.909250000000000000e+03 5.979999999999999716e+01
1.909333333333333258e+03 3.739999999999999858e+01
1.909416666666666742e+03 3.410000000000000142e+01
1.909500000000000000e+03 2.810000000000000142e+01
1.909583333333333258e+03 3.579999999999999716e+01
1.909666666666666742e+03 3.439999999999999858e+01
1.909750000000000000e+03 3.429999999999999716e+01
1.909833333333333258e+03 6.200000000000000000e+01
1.909916666666666742e+03 6.000000000000000000e+01
1.910000000000000000e+03 6.110000000000000142e+01
1.910083333333333258e+03 3.810000000000000142e+01
1.910166666666666742e+03 2.769999999999999929e+01
1.910250000000000000e+03 2.489999999999999858e+01
1.910333333333333258e+03 1.219999999999999929e+01
1.910416666666666742e+03 3.010000000000000142e+01
1.910500000000000000e+03 1.509999999999999964e+01
1.910583333333333258e+03 1.830000000000000071e+01
1.910666666666666742e+03 1.350000000000000000e+01
1.910750000000000000e+03 2.969999999999999929e+01
1.910833333333333258e+03 3.460000000000000142e+01
1.910916666666666742e+03 6.400000000000000355e+00
1.911000000000000000e+03 6.900000000000000355e+00
1.911083333333333258e+03 5.400000000000000355e+00
1.911166666666666742e+03 9.699999999999999289e+00
1.911250000000000000e+03 1.050000000000000000e+01
1.911333333333333258e+03 2.680000000000000071e+01
1.911416666666666742e+03 1.500000000000000000e+01
1.911500000000000000e+03 5.200000000000000178e+00
1.911583333333333258e+03 5.599999999999999645e+00
1.911666666666666742e+03 6.400000000000000355e+00
1.911750000000000000e+03 5.000000000000000000e+00
1.911833333333333258e+03 3.299999999999999822e+00
1.911916666666666742e+03 6.700000000000000178e+00
1.912000000000000000e+03 2.700000000000000178e+00
1.912083333333333258e+03 0.000000000000000000e+00
1.912166666666666742e+03 0.000000000000000000e+00
1.912250000000000000e+03 5.400000000000000355e+00
1.912333333333333258e+03 3.100000000000000089e+00
1.912416666666666742e+03 4.099999999999999645e+00
1.912500000000000000e+03 7.000000000000000000e+00
1.912583333333333258e+03 3.399999999999999911e+00
1.912666666666666742e+03 0.000000000000000000e+00
1.912750000000000000e+03 9.800000000000000711e+00
1.912833333333333258e+03 3.299999999999999822e+00
1.912916666666666742e+03 0.000000000000000000e+00
1.913000000000000000e+03 7.099999999999999645e+00
1.913083333333333258e+03 1.800000000000000044e+00
1.913166666666666742e+03 4.299999999999999822e+00
1.913250000000000000e+03 5.000000000000000000e-01
1.913333333333333258e+03 1.399999999999999911e+00
1.913416666666666742e+03 0.000000000000000000e+00
1.913500000000000000e+03 0.000000000000000000e+00
1.913583333333333258e+03 2.700000000000000178e+00
1.913666666666666742e+03 0.000000000000000000e+00
1.913750000000000000e+03 8.000000000000000444e-01
1.913833333333333258e+03 4.500000000000000000e+00
1.913916666666666742e+03 1.000000000000000056e-01
1.914000000000000000e+03 3.399999999999999911e+00
1.914083333333333258e+03 3.500000000000000000e+00
1.914166666666666742e+03 3.100000000000000089e+00
1.914250000000000000e+03 4.599999999999999645e+00
1.914333333333333258e+03 1.769999999999999929e+01
1.914416666666666742e+03 6.900000000000000355e+00
1.914500000000000000e+03 1.030000000000000071e+01
1.914583333333333258e+03 8.199999999999999289e+00
1.914666666666666742e+03 8.599999999999999645e+00
1.914750000000000000e+03 2.019999999999999929e+01
1.914833333333333258e+03 9.699999999999999289e+00
1.914916666666666742e+03 2.230000000000000071e+01
1.915000000000000000e+03 3.360000000000000142e+01
1.915083333333333258e+03 2.969999999999999929e+01
1.915166666666666742e+03 4.879999999999999716e+01
1.915250000000000000e+03 5.260000000000000142e+01
1.915333333333333258e+03 4.560000000000000142e+01
1.915416666666666742e+03 4.079999999999999716e+01
1.915500000000000000e+03 5.779999999999999716e+01
1.915583333333333258e+03 6.750000000000000000e+01
1.915666666666666742e+03 6.370000000000000284e+01
1.915750000000000000e+03 5.260000000000000142e+01
1.915833333333333258e+03 4.860000000000000142e+01
1.915916666666666742e+03 5.250000000000000000e+01
1.916000000000000000e+03 4.629999999999999716e+01
1.916083333333333258e+03 6.050000000000000000e+01
1.916166666666666742e+03 6.870000000000000284e+01
1.916250000000000000e+03 6.570000000000000284e+01
1.916333333333333258e+03 7.409999999999999432e+01
1.916416666666666742e+03 8.340000000000000568e+01
1.916500000000000000e+03 7.340000000000000568e+01
1.916583333333333258e+03 6.429999999999999716e+01
1.916666666666666742e+03 5.250000000000000000e+01
1.916750000000000000e+03 5.760000000000000142e+01
1.916833333333333258e+03 6.129999999999999716e+01
1.916916666666666742e+03 7.650000000000000000e+01
1.917000000000000000e+03 6.670000000000000284e+01
1.917083333333333258e+03 8.940000000000000568e+01
1.917166666666666742e+03 7.590000000000000568e+01
1.917250000000000000e+03 1.000000000000000000e+02
1.917333333333333258e+03 8.009999999999999432e+01
1.917416666666666742e+03 1.065999999999999943e+02
1.917500000000000000e+03 1.335999999999999943e+02
1.917583333333333258e+03 1.212999999999999972e+02
1.917666666666666742e+03 1.570999999999999943e+02
1.917750000000000000e+03 1.343000000000000114e+02
1.917833333333333258e+03 8.050000000000000000e+01
1.917916666666666742e+03 1.012000000000000028e+02
1.918000000000000000e+03 1.414000000000000057e+02
1.918083333333333258e+03 1.042999999999999972e+02
1.918166666666666742e+03 7.490000000000000568e+01
1.918250000000000000e+03 8.190000000000000568e+01
1.918333333333333258e+03 8.979999999999999716e+01
1.918416666666666742e+03 9.129999999999999716e+01
1.918500000000000000e+03 7.140000000000000568e+01
1.918583333333333258e+03 1.150000000000000000e+02
1.918666666666666742e+03 1.022000000000000028e+02
1.918750000000000000e+03 8.470000000000000284e+01
1.918833333333333258e+03 9.220000000000000284e+01
1.918916666666666742e+03 9.570000000000000284e+01
1.919000000000000000e+03 6.729999999999999716e+01
1.919083333333333258e+03 5.520000000000000284e+01
1.919166666666666742e+03 7.409999999999999432e+01
1.919250000000000000e+03 7.220000000000000284e+01
1.919333333333333258e+03 5.860000000000000142e+01
1.919416666666666742e+03 8.029999999999999716e+01
1.919500000000000000e+03 1.230000000000000000e+02
1.919583333333333258e+03 8.859999999999999432e+01
1.919666666666666742e+03 8.250000000000000000e+01
1.919750000000000000e+03 6.700000000000000000e+01
1.919833333333333258e+03 6.070000000000000284e+01
1.919916666666666742e+03 4.589999999999999858e+01
1.920000000000000000e+03 5.150000000000000000e+01
1.920083333333333258e+03 4.079999999999999716e+01
1.920166666666666742e+03 6.870000000000000284e+01
1.920250000000000000e+03 5.650000000000000000e+01
1.920333333333333258e+03 2.360000000000000142e+01
1.920416666666666742e+03 5.489999999999999858e+01
1.920500000000000000e+03 5.129999999999999716e+01
1.920583333333333258e+03 4.029999999999999716e+01
1.920666666666666742e+03 2.650000000000000000e+01
1.920750000000000000e+03 3.289999999999999858e+01
1.920833333333333258e+03 5.670000000000000284e+01
1.920916666666666742e+03 3.200000000000000000e+01
1.921000000000000000e+03 3.789999999999999858e+01
1.921083333333333258e+03 3.400000000000000000e+01
1.921166666666666742e+03 3.169999999999999929e+01
1.921250000000000000e+03 3.400000000000000000e+01
1.921333333333333258e+03 3.989999999999999858e+01
1.921416666666666742e+03 1.900000000000000000e+01
1.921500000000000000e+03 4.000000000000000000e+01
1.921583333333333258e+03 4.289999999999999858e+01
1.921666666666666742e+03 2.310000000000000142e+01
1.921750000000000000e+03 2.050000000000000000e+01
1.921833333333333258e+03 2.089999999999999858e+01
1.921916666666666742e+03 1.839999999999999858e+01
1.922000000000000000e+03 1.939999999999999858e+01
1.922083333333333258e+03 1.630000000000000071e+01
1.922166666666666742e+03 2.650000000000000000e+01
1.922250000000000000e+03 4.560000000000000142e+01
1.922333333333333258e+03 1.730000000000000071e+01
1.922416666666666742e+03 8.800000000000000711e+00
1.922500000000000000e+03 8.599999999999999645e+00
1.922583333333333258e+03 1.280000000000000071e+01
1.922666666666666742e+03 7.799999999999999822e+00
1.922750000000000000e+03 7.200000000000000178e+00
1.922833333333333258e+03 9.000000000000000000e+00
1.922916666666666742e+03 9.699999999999999289e+00
1.923000000000000000e+03 1.989999999999999858e+01
1.923083333333333258e+03 4.599999999999999645e+00
1.923166666666666742e+03 2.100000000000000089e+00
1.923250000000000000e+03 3.399999999999999911e+00
1.923333333333333258e+03 7.400000000000000355e+00
1.923416666666666742e+03 4.400000000000000355e+00
1.923500000000000000e+03 9.500000000000000000e+00
1.923583333333333258e+03 4.799999999999999822e+00
1.923666666666666742e+03 2.999999999999999889e-01
1.923750000000000000e+03 1.569999999999999929e+01
1.923833333333333258e+03 1.639999999999999858e+01
1.923916666666666742e+03 9.900000000000000355e+00
1.924000000000000000e+03 4.000000000000000000e+00
1.924083333333333258e+03 1.000000000000000056e-01
1.924166666666666742e+03 3.700000000000000178e+00
1.924250000000000000e+03 2.700000000000000178e+00
1.924333333333333258e+03 8.099999999999999645e+00
1.924416666666666742e+03 2.650000000000000000e+01
1.924500000000000000e+03 2.119999999999999929e+01
1.924583333333333258e+03 3.410000000000000142e+01
1.924666666666666742e+03 2.750000000000000000e+01
1.924750000000000000e+03 2.630000000000000071e+01
1.924833333333333258e+03 2.919999999999999929e+01
1.924916666666666742e+03 1.710000000000000142e+01
1.925000000000000000e+03 2.150000000000000000e+01
1.925083333333333258e+03 6.599999999999999645e+00
1.925166666666666742e+03 3.030000000000000071e+01
1.925250000000000000e+03 1.730000000000000071e+01
1.925333333333333258e+03 4.479999999999999716e+01
1.925416666666666742e+03 4.820000000000000284e+01
1.925500000000000000e+03 5.889999999999999858e+01
1.925583333333333258e+03 4.839999999999999858e+01
1.925666666666666742e+03 4.379999999999999716e+01
1.925750000000000000e+03 7.879999999999999716e+01
1.925833333333333258e+03 7.809999999999999432e+01
1.925916666666666742e+03 5.220000000000000284e+01
1.926000000000000000e+03 1.070999999999999943e+02
1.926083333333333258e+03 8.059999999999999432e+01
1.926166666666666742e+03 7.490000000000000568e+01
1.926250000000000000e+03 6.970000000000000284e+01
1.926333333333333258e+03 5.270000000000000284e+01
1.926416666666666742e+03 6.820000000000000284e+01
1.926500000000000000e+03 8.270000000000000284e+01
1.926583333333333258e+03 5.979999999999999716e+01
1.926666666666666742e+03 6.620000000000000284e+01
1.926750000000000000e+03 6.590000000000000568e+01
1.926833333333333258e+03 7.279999999999999716e+01
1.926916666666666742e+03 7.300000000000000000e+01
1.927000000000000000e+03 8.259999999999999432e+01
1.927083333333333258e+03 7.990000000000000568e+01
1.927166666666666742e+03 1.117000000000000028e+02
1.927250000000000000e+03 8.820000000000000284e+01
1.927333333333333258e+03 1.085000000000000000e+02
1.927416666666666742e+03 9.429999999999999716e+01
1.927500000000000000e+03 6.859999999999999432e+01
1.927583333333333258e+03 6.210000000000000142e+01
1.927666666666666742e+03 5.179999999999999716e+01
1.927750000000000000e+03 7.820000000000000284e+01
1.927833333333333258e+03 7.409999999999999432e+01
1.927916666666666742e+03 6.720000000000000284e+01
1.928000000000000000e+03 4.639999999999999858e+01
1.928083333333333258e+03 8.409999999999999432e+01
1.928166666666666742e+03 8.340000000000000568e+01
1.928250000000000000e+03 8.650000000000000000e+01
1.928333333333333258e+03 9.270000000000000284e+01
1.928416666666666742e+03 6.929999999999999716e+01
1.928500000000000000e+03 9.359999999999999432e+01
1.928583333333333258e+03 9.409999999999999432e+01
1.928666666666666742e+03 1.027000000000000028e+02
1.928750000000000000e+03 7.900000000000000000e+01
1.928833333333333258e+03 7.079999999999999716e+01
1.928916666666666742e+03 6.579999999999999716e+01
1.929000000000000000e+03 6.600000000000000000e+01
1.929083333333333258e+03 6.720000000000000284e+01
1.929166666666666742e+03 7.629999999999999716e+01
1.929250000000000000e+03 5.239999999999999858e+01
1.929333333333333258e+03 6.120000000000000284e+01
1.929416666666666742e+03 7.100000000000000000e+01
1.929500000000000000e+03 8.959999999999999432e+01
1.929583333333333258e+03 8.750000000000000000e+01
1.929666666666666742e+03 8.400000000000000000e+01
1.929750000000000000e+03 5.239999999999999858e+01
1.929833333333333258e+03 4.970000000000000284e+01
1.929916666666666742e+03 7.950000000000000000e+01
1.930000000000000000e+03 1.217999999999999972e+02
1.930083333333333258e+03 8.079999999999999716e+01
1.930166666666666742e+03 6.409999999999999432e+01
1.930250000000000000e+03 4.050000000000000000e+01
1.930333333333333258e+03 4.750000000000000000e+01
1.930416666666666742e+03 4.279999999999999716e+01
1.930500000000000000e+03 3.879999999999999716e+01
1.930583333333333258e+03 3.300000000000000000e+01
1.930666666666666742e+03 3.320000000000000284e+01
1.930750000000000000e+03 4.470000000000000284e+01
1.930833333333333258e+03 2.980000000000000071e+01
1.930916666666666742e+03 3.829999999999999716e+01
1.931000000000000000e+03 3.700000000000000000e+01
1.931083333333333258e+03 1.819999999999999929e+01
1.931166666666666742e+03 4.100000000000000000e+01
1.931250000000000000e+03 3.410000000000000142e+01
1.931333333333333258e+03 4.300000000000000000e+01
1.931416666666666742e+03 3.050000000000000000e+01
1.931500000000000000e+03 1.830000000000000071e+01
1.931583333333333258e+03 2.539999999999999858e+01
1.931666666666666742e+03 1.980000000000000071e+01
1.931750000000000000e+03 2.700000000000000000e+01
1.931833333333333258e+03 1.340000000000000036e+01
1.931916666666666742e+03 1.950000000000000000e+01
1.932000000000000000e+03 2.119999999999999929e+01
1.932083333333333258e+03 1.800000000000000000e+01
1.932166666666666742e+03 1.190000000000000036e+01
1.932250000000000000e+03 1.390000000000000036e+01
1.932333333333333258e+03 1.000000000000000000e+01
1.932416666666666742e+03 2.419999999999999929e+01
1.932500000000000000e+03 2.530000000000000071e+01
1.932583333333333258e+03 1.269999999999999929e+01
1.932666666666666742e+03 9.800000000000000711e+00
1.932750000000000000e+03 5.599999999999999645e+00
1.932833333333333258e+03 1.280000000000000071e+01
1.932916666666666742e+03 6.200000000000000178e+00
1.933000000000000000e+03 1.159999999999999964e+01
1.933083333333333258e+03 1.550000000000000000e+01
1.933166666666666742e+03 1.580000000000000071e+01
1.933250000000000000e+03 1.140000000000000036e+01
1.933333333333333258e+03 3.000000000000000000e+00
1.933416666666666742e+03 4.299999999999999822e+00
1.933500000000000000e+03 6.599999999999999645e+00
1.933583333333333258e+03 4.299999999999999822e+00
1.933666666666666742e+03 5.000000000000000000e-01
1.933750000000000000e+03 6.099999999999999645e+00
1.933833333333333258e+03 3.100000000000000089e+00
1.933916666666666742e+03 4.000000000000000222e-01
1.934000000000000000e+03 4.000000000000000222e-01
1.934083333333333258e+03 4.200000000000000178e+00
1.934166666666666742e+03 1.069999999999999929e+01
1.934250000000000000e+03 5.799999999999999822e+00
1.934333333333333258e+03 1.159999999999999964e+01
1.934416666666666742e+03 1.810000000000000142e+01
1.934500000000000000e+03 7.099999999999999645e+00
1.934583333333333258e+03 1.380000000000000071e+01
1.934666666666666742e+03 9.500000000000000000e+00
1.934750000000000000e+03 5.900000000000000355e+00
1.934833333333333258e+03 8.699999999999999289e+00
1.934916666666666742e+03 1.000000000000000000e+01
1.935000000000000000e+03 1.980000000000000071e+01
1.935083333333333258e+03 2.300000000000000000e+01
1.935166666666666742e+03 2.310000000000000142e+01
1.935250000000000000e+03 2.800000000000000000e+01
1.935333333333333258e+03 1.530000000000000071e+01
1.935416666666666742e+03 3.429999999999999716e+01
1.935500000000000000e+03 4.960000000000000142e+01
1.935583333333333258e+03 3.750000000000000000e+01
1.935666666666666742e+03 3.920000000000000284e+01
1.935750000000000000e+03 5.410000000000000142e+01
1.935833333333333258e+03 7.350000000000000000e+01
1.935916666666666742e+03 6.690000000000000568e+01
1.936000000000000000e+03 6.959999999999999432e+01
1.936083333333333258e+03 6.570000000000000284e+01
1.936166666666666742e+03 8.779999999999999716e+01
1.936250000000000000e+03 8.340000000000000568e+01
1.936333333333333258e+03 9.070000000000000284e+01
1.936416666666666742e+03 7.170000000000000284e+01
1.936500000000000000e+03 7.990000000000000568e+01
1.936583333333333258e+03 6.020000000000000284e+01
1.936666666666666742e+03 9.240000000000000568e+01
1.936750000000000000e+03 8.820000000000000284e+01
1.936833333333333258e+03 9.859999999999999432e+01
1.936916666666666742e+03 1.145000000000000000e+02
1.937000000000000000e+03 1.331999999999999886e+02
1.937083333333333258e+03 1.435000000000000000e+02
1.937166666666666742e+03 1.545000000000000000e+02
1.937250000000000000e+03 1.040000000000000000e+02
1.937333333333333258e+03 1.035999999999999943e+02
1.937416666666666742e+03 1.199000000000000057e+02
1.937500000000000000e+03 1.212000000000000028e+02
1.937583333333333258e+03 1.395999999999999943e+02
1.937666666666666742e+03 1.436999999999999886e+02
1.937750000000000000e+03 1.165000000000000000e+02
1.937833333333333258e+03 1.142999999999999972e+02
1.937916666666666742e+03 9.570000000000000284e+01
1.938000000000000000e+03 9.070000000000000284e+01
1.938083333333333258e+03 9.640000000000000568e+01
1.938166666666666742e+03 1.105000000000000000e+02
1.938250000000000000e+03 8.620000000000000284e+01
1.938333333333333258e+03 1.049000000000000057e+02
1.938416666666666742e+03 1.384000000000000057e+02
1.938500000000000000e+03 1.092999999999999972e+02
1.938583333333333258e+03 1.531999999999999886e+02
1.938666666666666742e+03 1.400000000000000000e+02
1.938750000000000000e+03 9.520000000000000284e+01
1.938833333333333258e+03 1.057000000000000028e+02
1.938916666666666742e+03 1.175000000000000000e+02
1.939000000000000000e+03 1.057000000000000028e+02
1.939083333333333258e+03 1.024000000000000057e+02
1.939166666666666742e+03 9.320000000000000284e+01
1.939250000000000000e+03 7.650000000000000000e+01
1.939333333333333258e+03 1.237999999999999972e+02
1.939416666666666742e+03 1.375000000000000000e+02
1.939500000000000000e+03 1.190999999999999943e+02
1.939583333333333258e+03 8.979999999999999716e+01
1.939666666666666742e+03 9.850000000000000000e+01
1.939750000000000000e+03 1.015000000000000000e+02
1.939833333333333258e+03 9.290000000000000568e+01
1.939916666666666742e+03 7.320000000000000284e+01
1.940000000000000000e+03 5.939999999999999858e+01
1.940083333333333258e+03 4.929999999999999716e+01
1.940166666666666742e+03 6.370000000000000284e+01
1.940250000000000000e+03 8.729999999999999716e+01
1.940333333333333258e+03 7.559999999999999432e+01
1.940416666666666742e+03 5.910000000000000142e+01
1.940500000000000000e+03 8.440000000000000568e+01
1.940583333333333258e+03 7.620000000000000284e+01
1.940666666666666742e+03 9.209999999999999432e+01
1.940750000000000000e+03 6.550000000000000000e+01
1.940833333333333258e+03 5.720000000000000284e+01
1.940916666666666742e+03 6.990000000000000568e+01
1.941000000000000000e+03 7.979999999999999716e+01
1.941083333333333258e+03 5.329999999999999716e+01
1.941166666666666742e+03 5.460000000000000142e+01
1.941250000000000000e+03 5.510000000000000142e+01
1.941333333333333258e+03 3.770000000000000284e+01
1.941416666666666742e+03 3.679999999999999716e+01
1.941500000000000000e+03 5.700000000000000000e+01
1.941583333333333258e+03 6.250000000000000000e+01
1.941666666666666742e+03 6.350000000000000000e+01
1.941750000000000000e+03 5.720000000000000284e+01
1.941833333333333258e+03 4.479999999999999716e+01
1.941916666666666742e+03 3.679999999999999716e+01
1.942000000000000000e+03 3.929999999999999716e+01
1.942083333333333258e+03 4.050000000000000000e+01
1.942166666666666742e+03 5.239999999999999858e+01
1.942250000000000000e+03 4.900000000000000000e+01
1.942333333333333258e+03 6.250000000000000000e+01
1.942416666666666742e+03 3.089999999999999858e+01
1.942500000000000000e+03 1.350000000000000000e+01
1.942583333333333258e+03 1.780000000000000071e+01
1.942666666666666742e+03 2.430000000000000071e+01
1.942750000000000000e+03 2.160000000000000142e+01
1.942833333333333258e+03 2.219999999999999929e+01
1.942916666666666742e+03 3.060000000000000142e+01
1.943000000000000000e+03 2.789999999999999858e+01
1.943083333333333258e+03 1.600000000000000000e+01
1.943166666666666742e+03 2.339999999999999858e+01
1.943250000000000000e+03 2.080000000000000071e+01
1.943333333333333258e+03 2.069999999999999929e+01
1.943416666666666742e+03 1.569999999999999929e+01
1.943500000000000000e+03 1.040000000000000036e+01
1.943583333333333258e+03 1.159999999999999964e+01
1.943666666666666742e+03 2.510000000000000142e+01
1.943750000000000000e+03 8.400000000000000355e+00
1.943833333333333258e+03 8.099999999999999645e+00
1.943916666666666742e+03 1.080000000000000071e+01
1.944000000000000000e+03 1.509999999999999964e+01
1.944083333333333258e+03 4.400000000000000355e+00
1.944166666666666742e+03 5.999999999999999778e-01
1.944250000000000000e+03 1.069999999999999929e+01
1.944333333333333258e+03 0.000000000000000000e+00
1.944416666666666742e+03 1.800000000000000044e+00
1.944500000000000000e+03 7.000000000000000000e+00
1.944583333333333258e+03 5.599999999999999645e+00
1.944666666666666742e+03 2.110000000000000142e+01
1.944750000000000000e+03 1.150000000000000000e+01
1.944833333333333258e+03 2.180000000000000071e+01
1.944916666666666742e+03 1.380000000000000071e+01
1.945000000000000000e+03 3.050000000000000000e+01
1.945083333333333258e+03 2.630000000000000071e+01
1.945166666666666742e+03 1.530000000000000071e+01
1.945250000000000000e+03 2.139999999999999858e+01
1.945333333333333258e+03 3.089999999999999858e+01
1.945416666666666742e+03 3.860000000000000142e+01
1.945500000000000000e+03 4.239999999999999858e+01
1.945583333333333258e+03 4.420000000000000284e+01
1.945666666666666742e+03 2.950000000000000000e+01
1.945750000000000000e+03 3.750000000000000000e+01
1.945833333333333258e+03 6.970000000000000284e+01
1.945916666666666742e+03 5.929999999999999716e+01
1.946000000000000000e+03 3.239999999999999858e+01
1.946083333333333258e+03 5.189999999999999858e+01
1.946166666666666742e+03 9.109999999999999432e+01
1.946250000000000000e+03 8.440000000000000568e+01
1.946333333333333258e+03 8.690000000000000568e+01
1.946416666666666742e+03 8.620000000000000284e+01
1.946500000000000000e+03 8.509999999999999432e+01
1.946583333333333258e+03 9.770000000000000284e+01
1.946666666666666742e+03 1.027000000000000028e+02
1.946750000000000000e+03 1.022999999999999972e+02
1.946833333333333258e+03 1.197999999999999972e+02
1.946916666666666742e+03 1.265999999999999943e+02
1.947000000000000000e+03 1.087000000000000028e+02
1.947083333333333258e+03 1.190000000000000000e+02
1.947166666666666742e+03 1.245999999999999943e+02
1.947250000000000000e+03 1.275999999999999943e+02
1.947333333333333258e+03 1.378000000000000114e+02
1.947416666666666742e+03 1.824000000000000057e+02
1.947500000000000000e+03 1.526999999999999886e+02
1.947583333333333258e+03 1.500000000000000000e+02
1.947666666666666742e+03 1.610000000000000000e+02
1.947750000000000000e+03 1.570999999999999943e+02
1.947833333333333258e+03 1.581999999999999886e+02
1.947916666666666742e+03 1.470999999999999943e+02
1.948000000000000000e+03 1.212999999999999972e+02
1.948083333333333258e+03 1.270000000000000000e+02
1.948166666666666742e+03 1.002999999999999972e+02
1.948250000000000000e+03 9.550000000000000000e+01
1.948333333333333258e+03 1.680000000000000000e+02
1.948416666666666742e+03 1.425999999999999943e+02
1.948500000000000000e+03 1.390999999999999943e+02
1.948583333333333258e+03 1.265999999999999943e+02
